f_displacements__axis_z__sen_7__act_7__sol_1,f_displacements__axis_z__sen_7__act_7__sol_2,f_displacements__axis_z__sen_7__act_7__sol_3,f_displacements__axis_z__sen_7__act_7__sol_4,f_displacements__axis_z__sen_7__act_7__sol_5,f_displacements__axis_z__sen_7__act_7__sol_6,f_displacements__axis_z__sen_7__act_7__sol_7,f_displacements__axis_z__sen_7__act_7__sol_8,f_displacements__axis_z__sen_7__act_7__sol_9,f_displacements__axis_z__sen_7__act_7__sol_10,f_displacements__axis_z__sen_7__act_7__sol_11,f_displacements__axis_z__sen_7__act_7__sol_12,f_displacements__axis_z__sen_7__act_7__sol_13,f_displacements__axis_z__sen_7__act_7__sol_14,f_displacements__axis_z__sen_7__act_7__sol_15,f_displacements__axis_z__sen_7__act_7__sol_16,f_displacements__axis_z__sen_7__act_7__sol_17,f_displacements__axis_z__sen_7__act_7__sol_18,f_displacements__axis_z__sen_7__act_7__sol_19,f_displacements__axis_z__sen_7__act_7__sol_20,f_displacements__axis_z__sen_7__act_7__sol_21,f_displacements__axis_z__sen_7__act_7__sol_22,f_displacements__axis_z__sen_7__act_7__sol_23,f_displacements__axis_z__sen_7__act_7__sol_24,f_displacements__axis_z__sen_7__act_7__sol_25,f_displacements__axis_z__sen_7__act_7__sol_26,f_displacements__axis_z__sen_7__act_7__sol_27,f_displacements__axis_z__sen_7__act_7__sol_28,f_displacements__axis_z__sen_7__act_7__sol_29,f_displacements__axis_z__sen_7__act_7__sol_30,f_displacements__axis_z__sen_7__act_7__sol_31,f_displacements__axis_z__sen_7__act_7__sol_32,f_displacements__axis_z__sen_7__act_7__sol_33,f_displacements__axis_z__sen_7__act_7__sol_34,f_displacements__axis_z__sen_7__act_7__sol_35,f_displacements__axis_z__sen_7__act_7__sol_36,f_displacements__axis_z__sen_7__act_7__sol_37,f_displacements__axis_z__sen_7__act_7__sol_38,f_displacements__axis_z__sen_7__act_7__sol_39,f_displacements__axis_z__sen_7__act_7__sol_40,f_displacements__axis_z__sen_7__act_7__sol_41,f_displacements__axis_z__sen_7__act_7__sol_42,f_displacements__axis_z__sen_7__act_7__sol_43,f_displacements__axis_z__sen_7__act_7__sol_44,f_displacements__axis_z__sen_7__act_7__sol_45,f_displacements__axis_z__sen_7__act_7__sol_46,f_displacements__axis_z__sen_7__act_7__sol_47,f_displacements__axis_z__sen_7__act_7__sol_48,f_displacements__axis_z__sen_7__act_7__sol_49,f_displacements__axis_z__sen_7__act_7__sol_50,f_displacements__axis_z__sen_7__act_7__sol_51,f_displacements__axis_z__sen_7__act_7__sol_52,f_displacements__axis_z__sen_7__act_7__sol_53,f_displacements__axis_z__sen_7__act_7__sol_54,f_displacements__axis_z__sen_7__act_7__sol_55,f_displacements__axis_z__sen_7__act_7__sol_56,f_displacements__axis_z__sen_7__act_7__sol_57,f_displacements__axis_z__sen_7__act_7__sol_58,f_displacements__axis_z__sen_7__act_7__sol_59,f_displacements__axis_z__sen_7__act_7__sol_60,f_displacements__axis_z__sen_7__act_7__sol_61,f_displacements__axis_z__sen_7__act_7__sol_62,f_displacements__axis_z__sen_7__act_7__sol_63,f_displacements__axis_z__sen_7__act_7__sol_64,f_displacements__axis_z__sen_7__act_7__sol_65,f_displacements__axis_z__sen_7__act_7__sol_66,f_displacements__axis_z__sen_7__act_7__sol_67,f_displacements__axis_z__sen_7__act_7__sol_68,f_displacements__axis_z__sen_7__act_7__sol_69,f_displacements__axis_z__sen_7__act_7__sol_70,f_displacements__axis_z__sen_7__act_7__sol_71,f_displacements__axis_z__sen_7__act_7__sol_72,f_displacements__axis_z__sen_7__act_7__sol_73,f_displacements__axis_z__sen_7__act_7__sol_74,f_displacements__axis_z__sen_7__act_7__sol_75,f_displacements__axis_z__sen_7__act_7__sol_76,f_displacements__axis_z__sen_7__act_7__sol_77,f_displacements__axis_z__sen_7__act_7__sol_78,f_displacements__axis_z__sen_7__act_7__sol_79,f_displacements__axis_z__sen_7__act_7__sol_80,f_displacements__axis_z__sen_7__act_7__sol_81,f_displacements__axis_z__sen_7__act_7__sol_82,f_displacements__axis_z__sen_7__act_7__sol_83,f_displacements__axis_z__sen_7__act_7__sol_84,f_displacements__axis_z__sen_7__act_7__sol_85,f_displacements__axis_z__sen_7__act_7__sol_86,f_displacements__axis_z__sen_7__act_7__sol_87,f_displacements__axis_z__sen_7__act_7__sol_88,f_displacements__axis_z__sen_7__act_7__sol_89,f_displacements__axis_z__sen_7__act_7__sol_90,f_displacements__axis_z__sen_7__act_7__sol_91,f_displacements__axis_z__sen_7__act_7__sol_92,f_displacements__axis_z__sen_7__act_7__sol_93,f_displacements__axis_z__sen_7__act_7__sol_94,f_displacements__axis_z__sen_7__act_7__sol_95,f_displacements__axis_z__sen_7__act_7__sol_96,f_displacements__axis_z__sen_7__act_7__sol_97,f_displacements__axis_z__sen_7__act_7__sol_98,f_displacements__axis_z__sen_7__act_7__sol_99,f_displacements__axis_z__sen_7__act_7__sol_100,f_displacements__axis_z__sen_7__act_7__sol_101,f_displacements__axis_z__sen_7__act_7__sol_102,f_displacements__axis_z__sen_7__act_7__sol_103,f_displacements__axis_z__sen_7__act_7__sol_104,f_displacements__axis_z__sen_7__act_7__sol_105,f_displacements__axis_z__sen_7__act_7__sol_106,f_displacements__axis_z__sen_7__act_7__sol_107
9.978151e-10,9.977252e-10,9.978151e-10,9.978151e-10,9.978151e-10,9.978151e-10,9.978151e-10,9.978151e-10,9.973442e-10,9.978151e-10,9.97815e-10,9.978151e-10,1.04949e-09,9.978151e-10,9.745775e-10,9.978151e-10,9.978151e-10,9.978151e-10,9.733055e-10,9.978151e-10,9.978151e-10,9.978122e-10,9.978151e-10,1.061871e-09,9.973607e-10,9.978151e-10,1.000023e-09,9.978151e-10,9.978151e-10,9.978151e-10,9.978151e-10,9.627025e-10,9.978151e-10,9.816486e-10,9.978151e-10,9.978151e-10,1.000584e-09,5.129535e-10,9.978151e-10,9.978151e-10,9.978151e-10,9.978119e-10,9.978151e-10,1.002338e-09,1.030198e-09,9.978151e-10,9.978151e-10,9.978151e-10,9.978151e-10,9.978151e-10,9.978151e-10,9.978138e-10,8.654934e-10,9.978151e-10,9.978151e-10,9.978151e-10,1.003133e-09,9.978151e-10,9.975585e-10,9.978151e-10,8.040102e-10,9.978151e-10,9.978151e-10,9.978151e-10,9.978151e-10,9.978151e-10,9.978151e-10,9.978099e-10,9.877091e-10,7.043742e-10,9.638463e-10,9.978151e-10,9.978151e-10,9.978151e-10,9.978151e-10,9.981187e-10,9.978151e-10,9.978106e-10,1.000101e-09,9.978151e-10,9.978151e-10,9.978151e-10,1.003673e-09,9.978151e-10,9.978151e-10,9.976274e-10,9.410029e-10,9.978151e-10,9.978151e-10,1.019335e-09,9.978141e-10,9.978151e-10,1.062228e-09,9.978151e-10,9.978151e-10,9.978151e-10,9.978151e-10,9.978151e-10,9.978151e-10,9.978151e-10,9.983229e-10,9.977147e-10,1.153374e-09,9.978151e-10,9.978151e-10,9.978151e-10,9.978151e-10
8.227621e-10,8.226563e-10,8.227621e-10,8.227621e-10,8.227621e-10,8.227621e-10,8.227621e-10,8.227621e-10,8.222416e-10,8.227621e-10,8.227621e-10,8.227621e-10,8.695837e-10,8.227621e-10,7.986821e-10,8.227621e-10,8.227621e-10,8.227621e-10,8.001391e-10,8.227621e-10,8.227621e-10,8.227585e-10,8.227621e-10,8.932217e-10,8.222875e-10,8.227621e-10,8.258143e-10,8.227621e-10,8.227621e-10,8.227621e-10,8.227621e-10,7.903799e-10,8.227621e-10,8.058794e-10,8.227621e-10,8.227621e-10,8.258795e-10,3.343453e-10,8.227621e-10,8.227621e-10,8.227621e-10,8.227581e-10,8.227621e-10,8.273523e-10,8.423021e-10,8.227621e-10,8.227621e-10,8.227621e-10,8.227621e-10,8.227621e-10,8.227621e-10,8.227605e-10,7.183447e-10,8.227621e-10,8.227621e-10,8.227621e-10,8.291233e-10,8.227621e-10,8.224713e-10,8.227621e-10,6.243379e-10,8.227621e-10,8.227621e-10,8.227621e-10,8.227621e-10,8.227621e-10,8.227621e-10,8.227554e-10,8.116133e-10,5.712e-10,8.635965e-10,8.227621e-10,8.227621e-10,8.227621e-10,8.227621e-10,8.232761e-10,8.227621e-10,8.227565e-10,8.235853e-10,8.227621e-10,8.227621e-10,8.227621e-10,8.288736e-10,8.227621e-10,8.227621e-10,8.225424e-10,7.604558e-10,8.227621e-10,8.227621e-10,8.490816e-10,8.227609e-10,8.227621e-10,8.730899e-10,8.227621e-10,8.227621e-10,8.227621e-10,8.227621e-10,8.227621e-10,8.227621e-10,8.227621e-10,8.236839e-10,8.22642e-10,9.811045e-10,8.227621e-10,8.227621e-10,8.227621e-10,8.227621e-10
6.322879e-10,6.321639e-10,6.322879e-10,6.322879e-10,6.322879e-10,6.322879e-10,6.322879e-10,6.322879e-10,6.317174e-10,6.322879e-10,6.322878e-10,6.322879e-10,6.735377e-10,6.322879e-10,6.075389e-10,6.322879e-10,6.322879e-10,6.322879e-10,6.119197e-10,6.322879e-10,6.322879e-10,6.322833e-10,6.322879e-10,7.087362e-10,6.317997e-10,6.322879e-10,6.362662e-10,6.322879e-10,6.322879e-10,6.322879e-10,6.322879e-10,6.031578e-10,6.322879e-10,6.148348e-10,6.322879e-10,6.322879e-10,6.357456e-10,1.453995e-10,6.322879e-10,6.322879e-10,6.322879e-10,6.322827e-10,6.322879e-10,6.368725e-10,6.382962e-10,6.322879e-10,6.322879e-10,6.322879e-10,6.322879e-10,6.322879e-10,6.322879e-10,6.322859e-10,5.574728e-10,6.322879e-10,6.322879e-10,6.322879e-10,6.397384e-10,6.322879e-10,6.319606e-10,6.322879e-10,4.311966e-10,6.322879e-10,6.322879e-10,6.322879e-10,6.322879e-10,6.322879e-10,6.322879e-10,6.322793e-10,6.201524e-10,4.256191e-10,7.486192e-10,6.322879e-10,6.322879e-10,6.322879e-10,6.322879e-10,6.330415e-10,6.322879e-10,6.322808e-10,6.314957e-10,6.322879e-10,6.322879e-10,6.322879e-10,6.385762e-10,6.322879e-10,6.322879e-10,6.320322e-10,5.649429e-10,6.322879e-10,6.322879e-10,6.633795e-10,6.322863e-10,6.322879e-10,6.674952e-10,6.322879e-10,6.322879e-10,6.322879e-10,6.322879e-10,6.322879e-10,6.322879e-10,6.322879e-10,6.336827e-10,6.321449e-10,7.91853e-10,6.322879e-10,6.322879e-10,6.322879e-10,6.322879e-10
4.272166e-10,4.270722e-10,4.272166e-10,4.272166e-10,4.272166e-10,4.272166e-10,4.272166e-10,4.272166e-10,4.265969e-10,4.272166e-10,4.272165e-10,4.272166e-10,4.622159e-10,4.272166e-10,4.019956e-10,4.272166e-10,4.272166e-10,4.272166e-10,4.09465e-10,4.272166e-10,4.272166e-10,4.272107e-10,4.272166e-10,5.091602e-10,4.267233e-10,4.272166e-10,4.321936e-10,4.272166e-10,4.272166e-10,4.272166e-10,4.272166e-10,4.018473e-10,4.272166e-10,4.093578e-10,4.272166e-10,4.272166e-10,4.309983e-10,-5.294544e-11,4.272166e-10,4.272166e-10,4.272166e-10,4.2721e-10,4.272166e-10,4.317152e-10,4.191411e-10,4.272166e-10,4.272166e-10,4.272166e-10,4.272166e-10,4.272166e-10,4.272166e-10,4.27214e-10,3.834282e-10,4.272166e-10,4.272166e-10,4.272166e-10,4.357872e-10,4.272166e-10,4.26851e-10,4.272166e-10,2.254897e-10,4.272166e-10,4.272166e-10,4.272166e-10,4.272166e-10,4.272166e-10,4.272166e-10,4.272056e-10,4.14167e-10,2.680313e-10,6.189684e-10,4.272166e-10,4.272166e-10,4.272166e-10,4.272166e-10,4.282387e-10,4.272166e-10,4.272078e-10,4.246688e-10,4.272166e-10,4.272166e-10,4.272166e-10,4.335927e-10,4.272166e-10,4.272166e-10,4.269208e-10,3.553825e-10,4.272166e-10,4.272166e-10,4.629835e-10,4.272145e-10,4.272166e-10,4.464021e-10,4.272166e-10,4.272166e-10,4.272166e-10,4.272166e-10,4.272166e-10,4.272166e-10,4.272166e-10,4.291427e-10,4.270474e-10,5.863706e-10,4.272166e-10,4.272166e-10,4.272166e-10,4.272166e-10
2.086311e-10,2.084641e-10,2.086311e-10,2.086311e-10,2.086311e-10,2.086311e-10,2.086311e-10,2.086311e-10,2.079648e-10,2.086311e-10,2.08631e-10,2.086311e-10,2.367501e-10,2.086311e-10,1.831592e-10,2.086311e-10,2.086311e-10,2.086311e-10,1.938468e-10,2.086311e-10,2.086311e-10,2.086237e-10,2.086311e-10,2.955002e-10,2.081435e-10,2.086311e-10,2.146673e-10,2.086311e-10,2.086311e-10,2.086311e-10,2.086311e-10,1.875112e-10,2.086311e-10,1.905501e-10,2.086311e-10,2.086311e-10,2.127114e-10,-2.595488e-10,2.086311e-10,2.086311e-10,2.086311e-10,2.086228e-10,2.086311e-10,2.129564e-10,1.860665e-10,2.086311e-10,2.086311e-10,2.086311e-10,2.086311e-10,2.086311e-10,2.086311e-10,2.086278e-10,1.969995e-10,2.086311e-10,2.086311e-10,2.086311e-10,2.183345e-10,2.086311e-10,2.08226e-10,2.086311e-10,8.358414e-12,2.086311e-10,2.086311e-10,2.086311e-10,2.086311e-10,2.086311e-10,2.086311e-10,2.086171e-10,1.947568e-10,9.906826e-11,4.749581e-10,2.086311e-10,2.086311e-10,2.086311e-10,2.086311e-10,2.099493e-10,2.086311e-10,2.086202e-10,2.042031e-10,2.086311e-10,2.086311e-10,2.086311e-10,2.149942e-10,2.086311e-10,2.086311e-10,2.082913e-10,1.329477e-10,2.086311e-10,2.086311e-10,2.489046e-10,2.086285e-10,2.086311e-10,2.110417e-10,2.086311e-10,2.086311e-10,2.086311e-10,2.086311e-10,2.086311e-10,2.086311e-10,2.086311e-10,2.111443e-10,2.08432e-10,3.656844e-10,2.086311e-10,2.086311e-10,2.086311e-10,2.086311e-10
-2.207662e-11,-2.226853e-11,-2.207662e-11,-2.207662e-11,-2.207662e-11,-2.207662e-11,-2.207662e-11,-2.207662e-11,-2.278539e-11,-2.207663e-11,-2.207674e-11,-2.207662e-11,-1.411071e-12,-2.207662e-11,-4.755509e-11,-2.207662e-11,-2.207662e-11,-2.207662e-11,-3.355883e-11,-2.207662e-11,-2.207662e-11,-2.208593e-11,-2.207662e-11,6.907466e-11,-2.254549e-11,-2.207662e-11,-1.49366e-11,-2.207662e-11,-2.207662e-11,-2.207662e-11,-2.207662e-11,-3.848507e-11,-2.207662e-11,-4.017812e-11,-2.207662e-11,-2.207662e-11,-1.773272e-11,-4.730187e-10,-2.207662e-11,-2.207662e-11,-2.207662e-11,-2.208709e-11,-2.207662e-11,-1.801772e-11,-5.938073e-11,-2.207662e-11,-2.207662e-11,-2.207663e-11,-2.207662e-11,-2.207662e-11,-2.207662e-11,-2.20808e-11,-7.350425e-13,-2.207662e-11,-2.207662e-11,-2.207662e-11,-1.124829e-11,-2.207662e-11,-2.252157e-11,-2.207662e-11,-2.18769e-10,-2.207662e-11,-2.207662e-11,-2.207662e-11,-2.207662e-11,-2.207662e-11,-2.207663e-11,-2.209432e-11,-3.666919e-11,-8.034806e-11,3.172217e-10,-2.207662e-11,-2.207662e-11,-2.207662e-11,-2.207662e-11,-2.043727e-11,-2.207662e-11,-2.20901e-11,-2.849076e-11,-2.207663e-11,-2.207662e-11,-2.207662e-11,-1.583776e-11,-2.207662e-11,-2.207662e-11,-2.246443e-11,-1.008849e-10,-2.207662e-11,-2.207662e-11,2.246214e-11,-2.207994e-11,-2.207662e-11,-3.703349e-11,-2.207662e-11,-2.207662e-11,-2.207662e-11,-2.207662e-11,-2.207662e-11,-2.207662e-11,-2.207662e-11,-1.892476e-11,-2.230948e-11,1.311486e-10,-2.207662e-11,-2.207662e-11,-2.207662e-11,-2.207662e-11
-2.63157e-10,-2.633761e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10,-2.63902e-10,-2.63157e-10,-2.631572e-10,-2.63157e-10,-2.504533e-10,-2.63157e-10,-2.883751e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10,-2.710229e-10,-2.63157e-10,-2.63157e-10,-2.631687e-10,-2.63157e-10,-1.684362e-10,-2.635917e-10,-2.63157e-10,-2.548873e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10,-2.744252e-10,-2.63157e-10,-2.810598e-10,-2.63157e-10,-2.63157e-10,-2.585945e-10,-6.916649e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10,-2.631701e-10,-2.63157e-10,-2.594619e-10,-3.152894e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10,-2.631623e-10,-2.08355e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10,-2.512344e-10,-2.63157e-10,-2.636413e-10,-2.63157e-10,-4.541296e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10,-2.631793e-10,-2.783445e-10,-2.689481e-10,1.467698e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10,-2.611746e-10,-2.63157e-10,-2.631736e-10,-2.716419e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10,-2.571629e-10,-2.63157e-10,-2.63157e-10,-2.635965e-10,-3.442884e-10,-2.63157e-10,-2.63157e-10,-2.14667e-10,-2.631612e-10,-2.63157e-10,-2.959018e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10,-2.593214e-10,-2.634278e-10,-1.155053e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10,-2.63157e-10
-5.1246e-10,-5.127084e-10,-5.1246e-10,-5.1246e-10,-5.1246e-10,-5.1246e-10,-5.1246e-10,-5.1246e-10,-5.132325e-10,-5.1246e-10,-5.124602e-10,-5.1246e-10,-5.081544e-10,-5.1246e-10,-5.371297e-10,-5.1246e-10,-5.1246e-10,-5.1246e-10,-5.164207e-10,-5.1246e-10,-5.1246e-10,-5.124745e-10,-5.1246e-10,-4.149467e-10,-5.128425e-10,-5.1246e-10,-5.030565e-10,-5.1246e-10,-5.1246e-10,-5.1246e-10,-5.1246e-10,-5.181986e-10,-5.1246e-10,-5.299286e-10,-5.1246e-10,-5.1246e-10,-5.077338e-10,-9.134562e-10,-5.1246e-10,-5.1246e-10,-5.1246e-10,-5.124763e-10,-5.1246e-10,-5.09229e-10,-5.793428e-10,-5.1246e-10,-5.1246e-10,-5.1246e-10,-5.1246e-10,-5.1246e-10,-5.1246e-10,-5.124666e-10,-4.240526e-10,-5.1246e-10,-5.1246e-10,-5.1246e-10,-4.994984e-10,-5.1246e-10,-5.129817e-10,-5.1246e-10,-6.955833e-10,-5.1246e-10,-5.1246e-10,-5.1246e-10,-5.1246e-10,-5.1246e-10,-5.1246e-10,-5.12488e-10,-5.281022e-10,-4.650639e-10,-3.495803e-11,-5.1246e-10,-5.1246e-10,-5.1246e-10,-5.1246e-10,-5.101171e-10,-5.1246e-10,-5.124803e-10,-5.23076e-10,-5.1246e-10,-5.1246e-10,-5.1246e-10,-5.068386e-10,-5.1246e-10,-5.1246e-10,-5.129544e-10,-5.950435e-10,-5.1246e-10,-5.1246e-10,-4.604035e-10,-5.124652e-10,-5.1246e-10,-5.632314e-10,-5.1246e-10,-5.1246e-10,-5.1246e-10,-5.1246e-10,-5.1246e-10,-5.1246e-10,-5.1246e-10,-5.079037e-10,-5.127728e-10,-3.72125e-10,-5.1246e-10,-5.1246e-10,-5.1246e-10,-5.1246e-10
-7.67403e-10,-7.676826e-10,-7.67403e-10,-7.67403e-10,-7.67403e-10,-7.67403e-10,-7.67403e-10,-7.67403e-10,-7.681916e-10,-7.67403e-10,-7.674033e-10,-7.67403e-10,-7.718528e-10,-7.67403e-10,-7.912175e-10,-7.67403e-10,-7.67403e-10,-7.67403e-10,-7.671997e-10,-7.67403e-10,-7.67403e-10,-7.67421e-10,-7.67403e-10,-6.679329e-10,-7.677128e-10,-7.67403e-10,-7.568864e-10,-7.67403e-10,-7.67403e-10,-7.67403e-10,-7.67403e-10,-7.672681e-10,-7.67403e-10,-7.84187e-10,-7.67403e-10,-7.67403e-10,-7.625778e-10,-1.135989e-09,-7.67403e-10,-7.67403e-10,-7.67403e-10,-7.674232e-10,-7.67403e-10,-7.647376e-10,-8.487889e-10,-7.67403e-10,-7.67403e-10,-7.67403e-10,-7.67403e-10,-7.67403e-10,-7.67403e-10,-7.674112e-10,-6.455978e-10,-7.67403e-10,-7.67403e-10,-7.67403e-10,-7.534844e-10,-7.67403e-10,-7.679589e-10,-7.67403e-10,-9.405815e-10,-7.67403e-10,-7.67403e-10,-7.67403e-10,-7.67403e-10,-7.67403e-10,-7.67403e-10,-7.674379e-10,-7.833431e-10,-6.665912e-10,-2.260552e-10,-7.67403e-10,-7.67403e-10,-7.67403e-10,-7.67403e-10,-7.646875e-10,-7.67403e-10,-7.674276e-10,-7.801839e-10,-7.67403e-10,-7.67403e-10,-7.67403e-10,-7.622878e-10,-7.67403e-10,-7.67403e-10,-7.679549e-10,-8.50508e-10,-7.67403e-10,-7.67403e-10,-7.122333e-10,-7.674095e-10,-7.67403e-10,-8.362504e-10,-7.67403e-10,-7.67403e-10,-7.67403e-10,-7.67403e-10,-7.67403e-10,-7.67403e-10,-7.67403e-10,-7.620997e-10,-7.677619e-10,-6.361043e-10,-7.67403e-10,-7.67403e-10,-7.67403e-10,-7.67403e-10
-1.024955e-09,-1.025267e-09,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.025745e-09,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.038432e-09,-1.024955e-09,-1.047591e-09,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.020363e-09,-1.024955e-09,-1.024955e-09,-1.024977e-09,-1.024955e-09,-9.244156e-10,-1.025169e-09,-1.024955e-09,-1.013373e-09,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.018654e-09,-1.024955e-09,-1.040791e-09,-1.024955e-09,-1.024955e-09,-1.020105e-09,-1.35647e-09,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.02498e-09,-1.024955e-09,-1.022956e-09,-1.120426e-09,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.024965e-09,-8.70318e-10,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.010189e-09,-1.024955e-09,-1.02554e-09,-1.024955e-09,-1.18615e-09,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.024998e-09,-1.04102e-09,-8.709678e-10,-4.241253e-10,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.021861e-09,-1.024955e-09,-1.024985e-09,-1.039906e-09,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.020483e-09,-1.024955e-09,-1.024955e-09,-1.025566e-09,-1.107601e-09,-1.024955e-09,-1.024955e-09,-9.671892e-10,-1.024963e-09,-1.024955e-09,-1.111732e-09,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.018891e-09,-1.025364e-09,-9.043676e-10,-1.024955e-09,-1.024955e-09,-1.024955e-09,-1.024955e-09
-1.28164e-09,-1.281986e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.282415e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.304326e-09,-1.28164e-09,-1.302761e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.272475e-09,-1.28164e-09,-1.28164e-09,-1.281667e-09,-1.28164e-09,-1.180963e-09,-1.281733e-09,-1.28164e-09,-1.269069e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.268935e-09,-1.28164e-09,-1.296255e-09,-1.28164e-09,-1.28164e-09,-1.276847e-09,-1.571719e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.28167e-09,-1.28164e-09,-1.280406e-09,-1.390608e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.281652e-09,-1.095098e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.266164e-09,-1.28164e-09,-1.282247e-09,-1.28164e-09,-1.428895e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.281693e-09,-1.297642e-09,-1.075174e-09,-6.262816e-10,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.27817e-09,-1.28164e-09,-1.281676e-09,-1.298736e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.277948e-09,-1.28164e-09,-1.28164e-09,-1.282311e-09,-1.36281e-09,-1.28164e-09,-1.28164e-09,-1.221854e-09,-1.281649e-09,-1.28164e-09,-1.386002e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.274816e-09,-1.282103e-09,-1.173373e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09,-1.28164e-09
-1.533562e-09,-1.533942e-09,-1.533562e-09,-1.533562e-09,-1.533562e-09,-1.533562e-09,-1.533562e-09,-1.533562e-09,-1.534301e-09,-1.533562e-09,-1.533563e-09,-1.533562e-09,-1.565543e-09,-1.533562e-09,-1.552823e-09,-1.533562e-09,-1.533562e-09,-1.533562e-09,-1.519682e-09,-1.533562e-09,-1.533562e-09,-1.533595e-09,-1.533562e-09,-1.433717e-09,-1.533507e-09,-1.533562e-09,-1.520111e-09,-1.533562e-09,-1.533562e-09,-1.533562e-09,-1.533562e-09,-1.514279e-09,-1.533562e-09,-1.546675e-09,-1.533562e-09,-1.533562e-09,-1.528918e-09,-1.778192e-09,-1.533562e-09,-1.533562e-09,-1.533562e-09,-1.533599e-09,-1.533562e-09,-1.533188e-09,-1.655274e-09,-1.533562e-09,-1.533562e-09,-1.533562e-09,-1.533562e-09,-1.533562e-09,-1.533562e-09,-1.533577e-09,-1.316403e-09,-1.533562e-09,-1.533562e-09,-1.533562e-09,-1.517544e-09,-1.533562e-09,-1.534182e-09,-1.533562e-09,-1.665025e-09,-1.533562e-09,-1.533562e-09,-1.533562e-09,-1.533562e-09,-1.533562e-09,-1.533562e-09,-1.533628e-09,-1.5493e-09,-1.27576e-09,-8.291689e-10,-1.533562e-09,-1.533562e-09,-1.533562e-09,-1.533562e-09,-1.529727e-09,-1.533562e-09,-1.533605e-09,-1.552746e-09,-1.533562e-09,-1.533562e-09,-1.533562e-09,-1.530788e-09,-1.533562e-09,-1.533562e-09,-1.534292e-09,-1.612212e-09,-1.533562e-09,-1.533562e-09,-1.472386e-09,-1.533574e-09,-1.533562e-09,-1.654964e-09,-1.533562e-09,-1.533562e-09,-1.533562e-09,-1.533562e-09,-1.533562e-09,-1.533562e-09,-1.533562e-09,-1.525996e-09,-1.534083e-09,-1.439138e-09,-1.533562e-09,-1.533562e-09,-1.533562e-09,-1.533562e-09
